ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,EMPLOYED_SPECIAL_VALUE,EMPLOYED_YEARS,TARGET_BAD,LOG_INCOME
5105270,M,1,1,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,44.2,0,13.1,0,12.419169901386761
5105271,M,1,1,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,44.2,0,13.1,0,12.419169901386761
5105273,M,1,1,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,44.2,0,13.1,0,12.419169901386761
5105275,M,1,1,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,44.2,0,13.1,0,12.419169901386761
5105276,M,1,1,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,44.2,0,13.1,0,12.419169901386761
5105277,M,1,1,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,44.2,0,13.1,0,12.419169901386761
5105280,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Laborers,3.0,51.2,0,1.4,0,11.407576060361786
5105283,M,1,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,29.8,0,1.7,0,12.323860125621126
5105288,M,1,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,29.8,0,1.7,0,12.323860125621126
5105289,M,1,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,29.8,0,1.7,0,12.323860125621126
5105290,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105291,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105292,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105293,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105294,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105295,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105296,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105297,F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,28.1,0,2.2,0,11.630717389475995
5105300,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,Municipal apartment,0,1,0,Unknown,1.0,58.0,0,10.7,0,11.967187086434018
5105301,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,Municipal apartment,0,1,0,Unknown,1.0,58.0,0,10.7,0,11.967187086434018
5105302,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,Municipal apartment,0,1,0,Unknown,1.0,58.0,0,10.7,0,11.967187086434018
5105303,F,0,1,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3.0,33.6,0,2.6,0,11.967187086434018
5105304,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,33.0,0,7.4,0,11.407576060361786
5105305,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,33.0,0,7.4,0,11.407576060361786
5105306,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,33.0,0,7.4,0,11.407576060361786
5105307,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,33.0,0,7.4,0,11.407576060361786
5105309,M,1,1,0,189000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,55.7,1,-1.0,0,12.149507585033072
5105310,F,1,1,0,225000.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,2.0,45.6,0,0.5,0,12.323860125621126
5105311,F,1,1,0,225000.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,2.0,45.6,0,0.5,0,12.323860125621126
5105312,F,1,1,0,225000.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,2.0,45.6,0,0.5,0,12.323860125621126
5105313,F,1,1,0,225000.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,2.0,45.6,0,0.5,0,12.323860125621126
5105314,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105315,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105316,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105318,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105320,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105321,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105322,F,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1.0,33.4,0,6.1,0,12.218500103788143
5105327,F,0,1,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,60.1,1,-1.0,1,11.245059091624615
5105329,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105330,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105331,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105332,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105333,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105334,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105335,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105337,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105338,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105339,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105340,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105341,M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,39.3,0,0.8,0,12.323860125621126
5105342,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,44.6,0,3.2,0,11.630717389475995
5105343,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,44.6,0,3.2,0,11.630717389475995
5105344,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,44.6,0,3.2,0,11.630717389475995
5105345,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,44.6,0,3.2,0,11.630717389475995
5105346,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,44.6,0,3.2,0,11.630717389475995
5105347,F,0,0,0,90000.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2.0,31.2,0,11.4,0,11.407576060361786
5105348,F,0,0,0,90000.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2.0,31.2,0,11.4,0,11.407576060361786
5105349,F,0,0,0,90000.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2.0,31.2,0,11.4,0,11.407576060361786
5105350,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,66.3,1,-1.0,0,11.407576060361786
5105353,F,0,1,1,99000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3.0,28.6,0,2.1,0,11.502885230075814
5105354,F,0,1,1,99000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3.0,28.6,0,2.1,0,11.502885230075814
5105355,F,0,1,1,99000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3.0,28.6,0,2.1,0,11.502885230075814
5105357,F,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,51.7,0,2.0,0,11.938199736300925
5105358,F,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,51.7,0,2.0,0,11.938199736300925
5105359,F,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,51.7,0,2.0,0,11.938199736300925
5105361,F,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,51.7,0,2.0,0,11.938199736300925
5105362,F,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,51.7,0,2.0,0,11.938199736300925
5105363,M,1,1,1,270000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,3.0,39.6,0,1.4,0,12.506180941677357
5105365,M,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,52.4,0,2.9,0,11.967187086434018
5105366,M,0,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,49.7,0,28.6,0,12.793862088206213
5105368,M,0,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,49.7,0,28.6,0,12.793862088206213
5105369,M,1,1,0,202500.0,Working,Higher education,Separated,House / apartment,0,0,0,Sales staff,1.0,29.5,0,0.8,0,12.218500103788143
5105370,M,1,1,0,202500.0,Working,Higher education,Separated,House / apartment,0,0,0,Sales staff,1.0,29.5,0,0.8,0,12.218500103788143
5105371,M,1,1,0,202500.0,Working,Higher education,Separated,House / apartment,0,0,0,Sales staff,1.0,29.5,0,0.8,0,12.218500103788143
5105372,M,1,1,0,202500.0,Working,Higher education,Separated,House / apartment,0,0,0,Sales staff,1.0,29.5,0,0.8,0,12.218500103788143
5105373,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105374,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105375,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105376,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105378,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105379,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105380,M,1,1,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Managers,3.0,31.6,0,6.9,0,12.688501881189456
5105381,M,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,65.0,1,-1.0,0,12.100717685412471
5105382,M,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,65.0,1,-1.0,0,12.100717685412471
5105383,M,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,65.0,1,-1.0,0,12.100717685412471
5105384,M,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,65.0,1,-1.0,0,12.100717685412471
5105385,M,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,65.0,1,-1.0,0,12.100717685412471
5105386,M,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,65.0,1,-1.0,0,12.100717685412471
5105387,F,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,45.8,0,3.7,0,11.630717389475995
5105388,F,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,45.8,0,3.7,0,11.630717389475995
5105389,F,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,45.8,0,3.7,0,11.630717389475995
5105390,F,0,1,0,39600.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,60.9,1,-1.0,0,10.586609649448985
5105391,F,0,1,0,39600.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,60.9,1,-1.0,0,10.586609649448985
5105392,F,0,0,0,117000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,1.0,26.6,0,4.1,0,11.669937760751914
5105393,F,0,1,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Secretaries,1.0,30.0,0,1.6,0,11.813037464800539
5105394,F,0,1,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Secretaries,1.0,30.0,0,1.6,0,11.813037464800539
5105395,F,0,1,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Secretaries,1.0,30.0,0,1.6,0,11.813037464800539
5105396,F,0,1,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Secretaries,1.0,30.0,0,1.6,0,11.813037464800539
5105397,F,0,1,0,112500.0,State servant,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,35.7,0,1.0,0,11.630717389475995
5105398,F,0,1,0,112500.0,State servant,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,35.7,0,1.0,0,11.630717389475995
5105399,F,0,1,0,112500.0,State servant,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,35.7,0,1.0,0,11.630717389475995
5105400,F,0,1,0,112500.0,State servant,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,35.7,0,1.0,0,11.630717389475995
5105402,F,0,1,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Managers,1.0,27.8,0,1.3,0,11.813037464800539
5105403,F,0,1,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Managers,1.0,27.8,0,1.3,0,11.813037464800539
5105404,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105405,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105406,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105407,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105408,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105409,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105410,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105411,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105412,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,35.0,0,4.2,0,11.813037464800539
5105413,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105416,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105417,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105418,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105419,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105420,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105422,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105423,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105424,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105425,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105426,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5116917,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5116918,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5116920,F,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,50.5,0,26.5,0,12.173037959397275
5105427,F,1,1,3,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Medicine staff,5.0,28.4,0,6.3,0,11.407576060361786
5105428,F,1,1,3,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Medicine staff,5.0,28.4,0,6.3,0,11.407576060361786
5105429,F,1,1,3,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Medicine staff,5.0,28.4,0,6.3,0,11.407576060361786
5105430,F,1,1,3,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Medicine staff,5.0,28.4,0,6.3,0,11.407576060361786
5105431,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105432,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105433,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105434,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105435,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105436,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105438,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5116935,M,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4.0,39.3,0,6.3,0,11.630717389475995
5105439,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,28.4,0,2.8,0,11.967187086434018
5105443,F,0,1,0,270000.0,State servant,Higher education,Married,With parents,0,0,0,Managers,2.0,35.8,0,3.9,0,12.506180941677357
5105444,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105445,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105446,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105447,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105448,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105449,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105450,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105451,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105452,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,27.1,0,6.8,0,11.630717389475995
5105453,F,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3.0,36.9,0,2.3,0,11.407576060361786
5105454,F,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3.0,36.9,0,2.3,0,11.407576060361786
5105455,M,0,1,0,175500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,46.1,0,14.0,0,12.075400019877522
5105457,M,0,0,1,202500.0,State servant,Incomplete higher,Married,With parents,0,0,0,Drivers,3.0,33.1,0,1.6,0,12.218500103788143
5105458,M,0,0,1,202500.0,State servant,Incomplete higher,Married,With parents,0,0,0,Drivers,3.0,33.1,0,1.6,0,12.218500103788143
5105459,M,0,0,1,202500.0,State servant,Incomplete higher,Married,With parents,0,0,0,Drivers,3.0,33.1,0,1.6,0,12.218500103788143
5105460,M,0,0,1,202500.0,State servant,Incomplete higher,Married,With parents,0,0,0,Drivers,3.0,33.1,0,1.6,0,12.218500103788143
5105461,M,0,0,1,202500.0,State servant,Incomplete higher,Married,With parents,0,0,0,Drivers,3.0,33.1,0,1.6,0,12.218500103788143
5105464,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,57.7,1,-1.0,0,11.630717389475995
5105466,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,57.7,1,-1.0,0,11.630717389475995
5105467,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,57.7,1,-1.0,0,11.630717389475995
5105468,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,57.7,1,-1.0,0,11.630717389475995
5105469,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,57.7,1,-1.0,0,11.630717389475995
5105470,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,55.1,1,-1.0,0,11.813037464800539
5105472,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105473,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105474,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105475,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105476,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105477,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105478,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105479,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105480,F,0,1,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.5,1,-1.0,0,12.400820837540556
5105481,M,0,1,0,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,26.2,0,6.2,0,12.100717685412471
5105482,M,0,1,0,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,26.2,0,6.2,0,12.100717685412471
5105483,M,0,1,0,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,26.2,0,6.2,0,12.100717685412471
5105484,M,0,1,0,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,26.2,0,6.2,0,12.100717685412471
5105485,M,0,1,0,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,26.2,0,6.2,0,12.100717685412471
5105486,M,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,43.8,0,3.0,0,11.630717389475995
5105487,M,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,43.8,0,3.0,0,11.630717389475995
